 1.00000000e+00 9.94576436e-01
 1.01099099e+02 7.28772545e-01
 2.01198198e+02 6.39219742e-01
 3.01297297e+02 5.70956161e-01
 4.01396396e+02 5.27911633e-01
 5.01495495e+02 4.97511597e-01
 6.01594595e+02 4.61029359e-01
 7.01693694e+02 4.34849381e-01
 8.01792793e+02 4.22761348e-01
 9.01891892e+02 3.84309858e-01
 1.00199099e+03 3.78924739e-01
 1.10209009e+03 3.53236918e-01
 1.20218919e+03 3.47487357e-01
 1.30228829e+03 3.28618466e-01
 1.40238739e+03 3.19308607e-01
 1.50248649e+03 3.10139113e-01
 1.60258559e+03 2.99640302e-01
 1.70268468e+03 2.82903659e-01
 1.80278378e+03 2.62349323e-01
 1.90288288e+03 2.53813488e-01
 2.00298198e+03 2.49383350e-01
 2.10308108e+03 2.48338741e-01
 2.20318018e+03 2.31970979e-01
 2.30327928e+03 2.26994667e-01
 2.40337838e+03 2.26324701e-01
 2.50347748e+03 2.07514883e-01
 2.60357658e+03 2.10272496e-01
 2.70367568e+03 2.02054264e-01
 2.80377477e+03 1.91767391e-01
 2.90387387e+03 1.86356903e-01
 3.00397297e+03 1.89527795e-01
 3.10407207e+03 1.82935245e-01
 3.20417117e+03 1.74313337e-01
 3.30427027e+03 1.75844502e-01
 3.40436937e+03 1.68577545e-01
 3.50446847e+03 1.57066413e-01
 3.60456757e+03 1.60329715e-01
 3.70466667e+03 1.64158231e-01
 3.80476577e+03 1.55103236e-01
 3.90486486e+03 1.45126666e-01
 4.00496396e+03 1.40610859e-01
 4.10506306e+03 1.41489178e-01
 4.20516216e+03 1.46477656e-01
 4.30526126e+03 1.30192199e-01
 4.40536036e+03 1.23169421e-01
 4.50545946e+03 1.33712705e-01
 4.60555856e+03 1.31980449e-01
 4.70565766e+03 1.19884321e-01
 4.80575676e+03 1.23126830e-01
 4.90585586e+03 1.10552309e-01
 5.00595495e+03 1.19987213e-01
 5.10605405e+03 1.10351397e-01
 5.20615315e+03 1.20326444e-01
 5.30625225e+03 1.07244968e-01
 5.40635135e+03 1.08002410e-01
 5.50645045e+03 9.71307386e-02
 5.60654955e+03 1.00074150e-01
 5.70664865e+03 1.01893504e-01
 5.80674775e+03 9.86672817e-02
 5.90684685e+03 9.81546060e-02
 6.00694595e+03 9.63055838e-02
 6.10704505e+03 9.06497108e-02
 6.20714414e+03 9.89349906e-02
 6.30724324e+03 9.37985763e-02
 6.40734234e+03 9.13078768e-02
 6.50744144e+03 9.16584289e-02
 6.60754054e+03 9.47012526e-02
 6.70763964e+03 9.41714633e-02
 6.80773874e+03 9.32969060e-02
 6.90783784e+03 8.94802002e-02
 7.00793694e+03 8.33828648e-02
 7.10803604e+03 7.76109183e-02
 7.20813514e+03 8.82162966e-02
 7.30823423e+03 7.62494245e-02
 7.40833333e+03 8.35880486e-02
 7.50843243e+03 7.40780440e-02
 7.60853153e+03 6.64270549e-02
 7.70863063e+03 6.37928508e-02
 7.80872973e+03 6.43634480e-02
 7.90882883e+03 7.79290857e-02
 8.00892793e+03 7.67128577e-02
 8.10902703e+03 6.88641920e-02
 8.20912613e+03 6.63273205e-02
 8.30922523e+03 6.35239428e-02
 8.40932432e+03 7.23764770e-02
 8.50942342e+03 5.81969025e-02
 8.60952252e+03 6.79359078e-02
 8.70962162e+03 6.30054349e-02
 8.80972072e+03 5.65673324e-02
 8.90981982e+03 6.70494269e-02
 9.00991892e+03 5.73975366e-02
 9.11001802e+03 6.31114720e-02
 9.21011712e+03 6.47874005e-02
 9.31021622e+03 5.95003541e-02
 9.41031532e+03 5.81090378e-02
 9.51041441e+03 5.48581401e-02
 9.61051351e+03 5.50837041e-02
 9.71061261e+03 5.77116180e-02
 9.81071171e+03 5.80400547e-02
 9.91081081e+03 4.88859462e-02
 1.00109099e+04 4.31180314e-02
 1.01110090e+04 4.97636471e-02
 1.02111081e+04 4.41025241e-02
 1.03112072e+04 4.46035176e-02
 1.04113063e+04 5.83271900e-02
 1.05114054e+04 5.01894145e-02
 1.06115045e+04 4.13148318e-02
 1.07116036e+04 4.05119012e-02
 1.08117027e+04 5.20862640e-02
 1.09118018e+04 4.96639237e-02
 1.10119009e+04 4.51407368e-02
 1.11120000e+04 3.83246437e-02
